subject,trial.no,number,hand,RT,correct
nuerk_2005_014,32,1,right,426,1
nuerk_2005_014,33,9,right,426,1
nuerk_2005_014,34,7,right,436,1
nuerk_2005_014,35,8,left,506,1
nuerk_2005_014,36,6,left,447,1
nuerk_2005_014,37,6,left,366,1
nuerk_2005_014,38,2,left,405,1
nuerk_2005_014,39,4,left,359,1
nuerk_2005_014,40,6,left,368,1
nuerk_2005_014,41,2,left,396,1
nuerk_2005_014,42,2,left,403,1
nuerk_2005_014,43,9,right,576,1
nuerk_2005_014,44,8,left,728,1
nuerk_2005_014,45,2,left,569,1
nuerk_2005_014,46,4,left,456,1
nuerk_2005_014,47,0,left,590,1
nuerk_2005_014,48,9,right,459,1
nuerk_2005_014,49,1,right,530,1
nuerk_2005_014,50,5,right,401,1
nuerk_2005_014,51,8,left,316,0
nuerk_2005_014,52,4,left,447,1
nuerk_2005_014,53,9,right,441,1
nuerk_2005_014,54,9,right,490,1
nuerk_2005_014,55,5,right,558,1
nuerk_2005_014,56,7,right,424,1
nuerk_2005_014,57,3,right,506,1
nuerk_2005_014,58,3,right,407,1
nuerk_2005_014,59,0,left,728,1
nuerk_2005_014,60,7,right,471,1
nuerk_2005_014,61,6,left,818,1
nuerk_2005_014,62,7,right,538,1
nuerk_2005_014,63,8,left,627,1
nuerk_2005_014,64,5,right,586,1
nuerk_2005_014,65,6,left,496,1
nuerk_2005_014,66,4,left,490,1
nuerk_2005_014,67,3,right,444,1
nuerk_2005_014,68,3,right,331,1
nuerk_2005_014,69,5,right,418,1
nuerk_2005_014,70,7,right,428,1
nuerk_2005_014,71,5,right,471,1
nuerk_2005_014,72,0,left,675,1
nuerk_2005_014,73,3,right,708,1
nuerk_2005_014,74,1,right,438,1
nuerk_2005_014,75,3,right,356,1
nuerk_2005_014,76,5,right,421,1
nuerk_2005_014,77,2,left,473,1
nuerk_2005_014,78,8,left,488,1
nuerk_2005_014,79,6,left,382,1
nuerk_2005_014,80,7,right,458,1
nuerk_2005_014,81,7,right,385,1
nuerk_2005_014,82,3,right,406,1
nuerk_2005_014,83,3,right,398,1
nuerk_2005_014,84,8,left,584,1
nuerk_2005_014,85,6,left,430,1
nuerk_2005_014,86,0,left,587,1
nuerk_2005_014,87,1,right,425,0
nuerk_2005_014,88,5,right,535,1
nuerk_2005_014,89,0,left,460,1
nuerk_2005_014,90,1,right,618,1
nuerk_2005_014,91,4,left,454,1
nuerk_2005_014,92,6,left,586,1
nuerk_2005_014,93,8,left,475,1
nuerk_2005_014,94,5,right,436,1
nuerk_2005_014,95,1,right,464,1
nuerk_2005_014,96,4,left,485,1
nuerk_2005_014,97,8,left,533,1
nuerk_2005_014,98,4,left,502,1
nuerk_2005_014,99,9,right,503,1
nuerk_2005_014,100,8,left,907,1
nuerk_2005_014,101,2,right,459,1
nuerk_2005_014,102,0,right,501,1
nuerk_2005_014,103,6,right,346,1
nuerk_2005_014,104,8,right,364,1
nuerk_2005_014,105,8,right,362,1
nuerk_2005_014,106,8,right,359,1
nuerk_2005_014,107,3,left,457,1
nuerk_2005_014,108,7,left,512,1
nuerk_2005_014,109,3,left,444,1
nuerk_2005_014,110,7,left,398,1
nuerk_2005_014,111,2,right,457,1
nuerk_2005_014,112,5,left,408,0
nuerk_2005_014,113,9,left,600,1
nuerk_2005_014,114,9,left,414,1
nuerk_2005_014,115,2,right,448,1
nuerk_2005_014,116,6,right,444,1
nuerk_2005_014,117,2,right,419,1
nuerk_2005_014,118,8,right,429,1
nuerk_2005_014,119,9,left,443,1
nuerk_2005_014,120,5,left,590,1
nuerk_2005_014,121,9,left,426,1
nuerk_2005_014,122,6,right,858,1
nuerk_2005_014,123,1,left,500,1
nuerk_2005_014,124,0,right,588,1
nuerk_2005_014,125,3,left,600,1
nuerk_2005_014,126,2,right,459,1
nuerk_2005_014,127,7,left,500,1
nuerk_2005_014,128,1,left,514,1
nuerk_2005_014,129,4,right,635,1
nuerk_2005_014,130,4,right,398,1
nuerk_2005_014,131,1,left,469,1
nuerk_2005_014,132,6,right,472,1
nuerk_2005_014,133,3,left,432,1
nuerk_2005_014,134,7,left,587,1
nuerk_2005_014,135,4,right,426,1
nuerk_2005_014,136,0,right,485,1
nuerk_2005_014,137,4,right,407,1
nuerk_2005_014,138,7,left,411,1
nuerk_2005_014,139,5,left,890,1
nuerk_2005_014,140,7,left,442,1
nuerk_2005_014,141,2,right,505,1
nuerk_2005_014,142,7,left,505,1
nuerk_2005_014,143,5,left,544,1
nuerk_2005_014,144,6,right,462,1
nuerk_2005_014,145,6,right,432,1
nuerk_2005_014,146,9,left,432,1
nuerk_2005_014,147,8,right,644,1
nuerk_2005_014,148,3,left,620,1
nuerk_2005_014,149,1,left,481,1
nuerk_2005_014,150,0,right,589,1
nuerk_2005_014,151,0,right,400,1
nuerk_2005_014,152,8,right,446,1
nuerk_2005_014,153,0,right,512,1
nuerk_2005_014,154,0,right,476,1
nuerk_2005_014,155,7,left,622,1
nuerk_2005_014,156,9,left,531,1
nuerk_2005_014,157,4,right,633,1
nuerk_2005_014,158,7,left,605,1
nuerk_2005_014,159,6,right,443,1
nuerk_2005_014,160,9,left,476,1
nuerk_2005_014,161,0,right,671,1
nuerk_2005_014,162,9,left,790,1
nuerk_2005_014,163,2,right,533,1
nuerk_2005_014,164,0,right,490,1
nuerk_2005_014,165,1,left,530,1
nuerk_2005_014,166,4,right,603,1
nuerk_2005_014,167,8,right,636,1
nuerk_2005_014,168,5,left,434,1
nuerk_2005_014,169,1,left,691,1
nuerk_2005_014,170,5,left,529,1
nuerk_2005_014,171,4,right,458,1
nuerk_2005_014,172,4,right,395,1
nuerk_2005_014,173,3,left,446,1
nuerk_2005_014,174,7,left,482,1
nuerk_2005_014,175,2,right,477,1
nuerk_2005_014,176,2,right,388,1
nuerk_2005_014,177,1,left,442,1
nuerk_2005_014,178,5,left,529,1
nuerk_2005_014,179,0,right,612,1
nuerk_2005_014,180,8,right,490,1
nuerk_2005_014,181,9,left,500,1
nuerk_2005_014,182,3,left,584,0
nuerk_2005_014,183,3,left,464,0
nuerk_2005_014,184,1,left,736,1
nuerk_2005_014,185,6,right,652,1
nuerk_2005_014,186,4,right,772,0
nuerk_2005_014,187,4,right,677,1
nuerk_2005_014,188,8,right,415,1
nuerk_2005_014,189,6,right,390,1
nuerk_2005_014,190,3,left,515,1
nuerk_2005_014,191,1,left,490,1
nuerk_2005_014,192,3,left,427,1
nuerk_2005_014,193,1,left,411,1
nuerk_2005_014,194,2,right,531,1
nuerk_2005_014,195,6,right,470,1
nuerk_2005_014,196,5,left,646,1
nuerk_2005_014,197,9,left,462,1
nuerk_2005_014,198,5,left,444,1
nuerk_2005_014,199,5,left,387,1
nuerk_2005_014,200,8,right,412,1
nuerk_2005_015,1,5,right,459,1
nuerk_2005_015,2,5,right,387,1
nuerk_2005_015,3,0,left,410,1
nuerk_2005_015,4,1,right,473,1
nuerk_2005_015,5,5,right,536,1
nuerk_2005_015,6,7,right,378,1
nuerk_2005_015,7,0,left,382,1
nuerk_2005_015,8,8,left,404,0
nuerk_2005_015,9,9,right,455,1
nuerk_2005_015,10,9,right,376,1
nuerk_2005_015,11,8,left,454,1
nuerk_2005_015,12,8,left,374,1
nuerk_2005_015,13,1,right,405,1
nuerk_2005_015,14,0,left,405,1
nuerk_2005_015,15,1,right,477,1
nuerk_2005_015,16,3,right,587,1
nuerk_2005_015,17,4,left,483,1
nuerk_2005_015,18,7,right,447,1
nuerk_2005_015,19,4,left,425,1
nuerk_2005_015,20,8,left,413,1
nuerk_2005_015,21,6,left,359,1
nuerk_2005_015,22,6,left,383,1
nuerk_2005_015,23,4,left,344,1
nuerk_2005_015,24,2,left,360,1
nuerk_2005_015,25,7,right,430,1
nuerk_2005_015,26,3,right,401,1
nuerk_2005_015,27,9,right,576,1
nuerk_2005_015,28,7,right,393,1
nuerk_2005_015,29,8,left,461,1
nuerk_2005_015,30,5,right,402,1
nuerk_2005_015,31,9,right,519,1
nuerk_2005_015,32,7,right,339,1
nuerk_2005_015,33,1,right,459,1
nuerk_2005_015,34,6,left,370,1
nuerk_2005_015,35,9,right,401,1
nuerk_2005_015,36,0,left,503,0
nuerk_2005_015,37,3,right,511,1
nuerk_2005_015,38,9,right,403,1
nuerk_2005_015,39,6,left,361,0
nuerk_2005_015,40,1,right,547,1
nuerk_2005_015,41,0,left,411,1
nuerk_2005_015,42,8,left,457,1
nuerk_2005_015,43,5,right,384,1
nuerk_2005_015,44,4,left,490,1
nuerk_2005_015,45,3,right,371,1
nuerk_2005_015,46,6,left,416,1
nuerk_2005_015,47,1,right,396,1
nuerk_2005_015,48,0,left,376,1
nuerk_2005_015,49,5,right,440,1
nuerk_2005_015,50,2,left,399,1
nuerk_2005_015,51,4,left,426,1
nuerk_2005_015,52,7,right,397,1
nuerk_2005_015,53,7,right,341,1
nuerk_2005_015,54,5,right,432,1
nuerk_2005_015,55,9,right,401,0
nuerk_2005_015,56,7,right,453,1
nuerk_2005_015,57,1,right,416,0
nuerk_2005_015,58,2,left,400,1
nuerk_2005_015,59,9,right,385,1
nuerk_2005_015,60,3,right,378,1
nuerk_2005_015,61,2,left,412,1
nuerk_2005_015,62,5,right,375,1
nuerk_2005_015,63,3,right,387,1
nuerk_2005_015,64,8,left,439,1
nuerk_2005_015,65,1,right,357,1
nuerk_2005_015,66,1,right,384,1
nuerk_2005_015,67,1,right,392,1
nuerk_2005_015,68,5,right,389,1
nuerk_2005_015,69,7,right,387,1
nuerk_2005_015,70,2,left,526,1
nuerk_2005_015,71,9,right,465,1
nuerk_2005_015,72,4,left,419,1
nuerk_2005_015,73,0,left,426,1
nuerk_2005_015,74,5,right,440,1
nuerk_2005_015,75,3,right,445,1
nuerk_2005_015,76,3,right,391,1
nuerk_2005_015,77,6,left,458,1
nuerk_2005_015,78,2,left,426,1
nuerk_2005_015,79,4,left,372,1
nuerk_2005_015,80,2,left,371,1
nuerk_2005_015,81,8,left,400,1
nuerk_2005_015,82,8,left,341,1
nuerk_2005_015,83,6,left,370,1
nuerk_2005_015,84,6,left,342,1
nuerk_2005_015,85,4,left,357,1
nuerk_2005_015,86,3,right,368,1
nuerk_2005_015,87,2,left,397,1
nuerk_2005_015,88,0,left,425,1
nuerk_2005_015,89,4,left,375,1
nuerk_2005_015,90,8,left,374,1
nuerk_2005_015,91,4,left,346,1
nuerk_2005_015,92,6,left,347,1
nuerk_2005_015,93,0,left,362,1
nuerk_2005_015,94,2,left,371,1
nuerk_2005_015,95,6,left,372,1
nuerk_2005_015,96,9,right,470,1
nuerk_2005_015,97,0,left,385,1
nuerk_2005_015,98,3,right,421,1
nuerk_2005_015,99,2,left,414,1
nuerk_2005_015,100,7,right,376,1
nuerk_2005_015,101,6,right,474,0
nuerk_2005_015,102,2,right,472,1
nuerk_2005_015,103,0,right,446,0
nuerk_2005_015,104,1,left,407,1
nuerk_2005_015,105,3,left,396,1
nuerk_2005_015,106,2,right,407,1
nuerk_2005_015,107,2,right,370,1
nuerk_2005_015,108,5,left,457,1
nuerk_2005_015,109,8,right,384,1
nuerk_2005_015,110,7,left,404,1
nuerk_2005_015,111,6,right,531,1
nuerk_2005_015,112,3,left,401,1
nuerk_2005_015,113,9,left,387,0
nuerk_2005_015,114,5,left,485,1
nuerk_2005_015,115,4,right,449,1
nuerk_2005_015,116,0,right,444,1
nuerk_2005_015,117,2,right,420,1
nuerk_2005_015,118,8,right,416,1
nuerk_2005_015,119,4,right,414,1
nuerk_2005_015,120,0,right,391,1
nuerk_2005_015,121,4,right,384,1
nuerk_2005_015,122,4,right,348,1
nuerk_2005_015,123,7,left,398,1
nuerk_2005_015,124,3,left,368,1
nuerk_2005_015,125,1,left,382,1
nuerk_2005_015,126,9,left,360,0
nuerk_2005_015,127,1,left,396,1
nuerk_2005_015,128,0,right,398,1
nuerk_2005_015,129,7,left,428,0
nuerk_2005_015,130,9,left,376,0
nuerk_2005_015,131,0,right,435,0
nuerk_2005_015,132,9,left,478,0
nuerk_2005_015,133,3,left,500,1
nuerk_2005_015,134,4,right,387,1
nuerk_2005_015,135,8,right,394,1
nuerk_2005_015,136,3,left,376,1
nuerk_2005_015,137,7,left,475,1
nuerk_2005_015,138,5,left,449,1
nuerk_2005_015,139,1,left,383,1
nuerk_2005_015,140,0,right,506,1
nuerk_2005_015,141,2,right,379,1
nuerk_2005_015,142,3,left,400,1
nuerk_2005_015,143,9,left,385,0
nuerk_2005_015,144,4,right,499,1
nuerk_2005_015,145,5,left,456,1
nuerk_2005_015,146,6,right,398,1
nuerk_2005_015,147,2,right,573,1
nuerk_2005_015,148,9,left,519,1
nuerk_2005_015,149,7,left,456,1
nuerk_2005_015,150,5,left,405,1
nuerk_2005_015,151,5,left,390,1
nuerk_2005_015,152,4,right,488,1
nuerk_2005_015,153,8,right,443,1
nuerk_2005_015,154,0,right,479,1
nuerk_2005_015,155,2,right,429,1
nuerk_2005_015,156,8,right,386,1
nuerk_2005_015,157,6,right,423,1
nuerk_2005_015,158,7,left,359,1
nuerk_2005_015,159,9,left,528,1
nuerk_2005_015,160,6,right,471,1
nuerk_2005_015,161,3,left,401,1
nuerk_2005_015,162,8,right,432,1
nuerk_2005_015,163,0,right,462,1
nuerk_2005_015,164,3,left,387,1
nuerk_2005_015,165,6,right,471,1
nuerk_2005_015,166,6,right,388,1
nuerk_2005_015,167,2,right,429,1
nuerk_2005_015,168,2,right,401,1
nuerk_2005_015,169,1,left,388,1
nuerk_2005_015,170,7,left,463,1
nuerk_2005_015,171,1,left,373,1
nuerk_2005_015,172,9,left,489,1
nuerk_2005_015,173,8,right,488,1
nuerk_2005_015,174,6,right,428,1
nuerk_2005_015,175,1,left,427,1
nuerk_2005_015,176,3,left,397,1
nuerk_2005_015,177,8,right,397,1
nuerk_2005_015,178,8,right,357,1
nuerk_2005_015,179,1,left,368,1
nuerk_2005_015,180,1,left,368,1
nuerk_2005_015,181,9,left,370,0
nuerk_2005_015,182,0,right,484,1
nuerk_2005_015,183,5,left,404,1
nuerk_2005_015,184,9,left,417,1
nuerk_2005_015,185,4,right,479,1
nuerk_2005_015,186,0,right,401,1
nuerk_2005_015,187,5,left,430,1
nuerk_2005_015,188,6,right,416,1
nuerk_2005_015,189,5,left,439,1
nuerk_2005_015,190,3,left,355,1
nuerk_2005_015,191,6,right,420,1
nuerk_2005_015,192,4,right,489,1
nuerk_2005_015,193,5,left,414,1
nuerk_2005_015,194,1,left,404,1
nuerk_2005_015,195,4,right,461,1
nuerk_2005_015,196,8,right,433,1
nuerk_2005_015,197,2,right,463,1
nuerk_2005_015,198,7,left,432,1
nuerk_2005_015,199,7,left,386,1
nuerk_2005_015,200,7,left,376,1
nuerk_2005_016,1,1,left,399,1
nuerk_2005_016,2,9,left,584,1
nuerk_2005_016,3,1,left,388,1
nuerk_2005_016,4,9,left,367,1
nuerk_2005_016,5,1,left,380,1
nuerk_2005_016,6,5,left,402,0
nuerk_2005_016,7,6,right,431,1
nuerk_2005_016,8,9,left,428,1
